¢#0,£#240937,£#81711,¤#1830
¢#0,£#5437,¥#189734,¤#859363
¢#0,£#3891,£#423,¤#17179
¢#0,£#991,¤#1213
¢#0,£#617,¤#1734
¢#0,£#4222,¤#70713
¢#0,£#242012,¤#8070
¢#0,£#1110,¥#390,¤#89261
¢#0,£#75976,¤#5773
¢#0,£#3877,¥#433663,¤#84615
¢#0,£#280,¥#13642,¤#68446
¢#0,£#695,¤#6399
¢#0,£#16286,¤#6287
¢#0,£#68748,¤#410
¢#0,£#25,¥#8907,¤#1553593
¢#0,£#6691,¤#14091
¢#0,£#9122,¤#160043
¢#0,£#79,¤#4082
¢#0,£#3569,¥#108,«#149206,£#312,ª#17,«#347985,¤#3135669
¢#0,£#1367,¤#4300
¢#0,£#1028,£#2600,¤#14
¢#0,£#82082,¤#6990
¢#0,£#39,¤#23292
¢#0,£#908,¤#32
¢#0,£#13051,¥#324449,¤#200833
¢#0,£#49,¤#123
¢#0,£#5332,¤#79060
¢#0,£#15853,¥#421,¤#56258
¢#0,£#19362,¤#243698
¢#0,£#7945,§#80773,ª#1550008,¤#11080219
¢#0,£#5921,¥#159178,¤#429694
¢#0,£#20677,¤#261176
¢#0,£#6021,¤#295
¢#0,£#62068,£#40,£#81884,£#11061,¥#12931,¤#327641
¢#0,£#1075,¤#410
¢#0,£#18114,¤#1301
¢#0,£#3023,¥#733,£#5456,¤#0
¢#0,£#5880,¥#50,¤#584894
¢#0,£#78377,¤#2370
¢#0,£#18278,¥#6354,¤#83194
¢#0,¢#6,£#75605,¤#10827
¢#0,£#57,¤#4063
¢#0,£#41,¤#222
¢#0,£#372,¤#16832
¢#0,£#2566,¥#1290,¤#3950
¢#0,£#254510,¥#20142,¤#69682
¢#0,£#1478,¤#708
¢#0,£#100,¥#73355,§#1247,¤#7406
¢#0,£#96,¤#2220
¢#0,£#1377,¤#85830
¢#0,£#971,¤#1784
¢#0,£#8513,¤#513
¢#0,£#21,¤#456
¢#0,£#165,¥#45,¤#169437
¢#0,£#66979,¤#267216
¢#0,£#29761,¤#1006160
¢#0,£#289,¤#319
¢#0,£#74936,¥#4262,¤#342080
¢#0,£#5528,¤#359707
¢#0,£#400,¤#5698
¢#0,¢#20,£#1235,¤#1120
¢#0,¢#96661,£#85,¤#50
¢#0,£#1934,¤#2261
¢#0,£#64400,¤#577
¢#0,£#4710,¤#103296
¢#0,£#2338,¥#163518,¤#851184
¢#0,£#1856,¤#5776
¢#0,£#60690,¥#3202,¤#171944
¢#0,£#246047,¤#10712
¢#0,£#1070,¥#498,¤#106055
¢#0,£#86489,¥#90375,¤#518960
¢#0,£#66301,¤#2052
¢#0,£#596,¤#3255
¢#0,£#187,¥#3126,¤#530874
¢#0,£#107788,¤#3345
¢#0,£#5226,¤#6090
¢#0,£#174,¤#2583
¢#0,£#6303,¥#14214,¤#65145
¢#0,£#8438,¤#375
¢#0,£#2018,£#4286,¤#98171
¢#0,£#3614,¤#1875
¢#0,£#11,¤#2002
¢#0,£#668,¤#1251
¢#0,£#838,¤#110
¢#0,£#581,¤#761
¢#0,£#5206,¥#236808,¤#432755
¢#0,£#155,¤#12093
¢#0,£#2115,¤#7940
¢#0,£#175723,¤#581821
¢#0,£#467,¤#1378
¢#0,£#1155,¤#1030
¢#0,£#53,¤#102749
¢#0,£#79722,¤#4978
¢#0,£#87242,¤#1749
¢#0,£#3318,¤#1545
¢#0,£#544,¤#18932
¢#0,£#987,¤#2635
¢#0,¥#213,¢#1369,£#3,¤#44
¢#0,£#7,¥#314,¤#88464
¢#0,£#56,¤#27
¢#0,£#3965,¤#258456
¢#0,£#69937,¤#84647
¢#0,£#2630,¥#75537,¤#1684
¢#0,£#573,¤#7876
¢#0,£#5349,¥#824,¤#10900
¢#0,£#1818,¤#19320
¢#0,£#7397,¤#1906
¢#0,£#68996,£#15188,¤#9642
¢#0,£#14261,¤#10950
¢#0,£#87692,¤#84128
¢#0,£#319,¤#926
¢#0,£#7186,¤#646
¢#0,£#24,¥#14922,¤#2168320
¢#0,£#1616,¤#13726
¢#0,£#3466,¥#17402,£#230290,¤#20
¢#0,£#888,¤#5383
¢#0,£#1322,£#8950,¤#87869
¢#0,£#3828,¤#102081
¢#0,£#24279,¤#71017
¢#0,£#80139,¤#100306
¢#0,£#37,¤#276240
¢#0,£#73233,¥#5605,£#2816,¤#72
¢#0,£#1540,¤#440400
¢#0,£#3645,¤#68311
¢#0,£#8948,¤#18386
¢#0,£#21,¥#369,¤#262434
¢#0,£#11396,¤#91779
¢#0,£#14178,¤#1985
¢#0,£#617,¤#563
¢#0,£#5398,¤#2901
¢#0,£#9775,¤#261363
¢#0,£#3148,¤#1480
¢#0,£#4998,¤#35
¢#0,£#17592,¤#161420
¢#0,£#1209,¤#1280
¢#0,£#5035,¤#17832
¢#0,£#44,¤#5539
¢#0,£#74,¤#940
¢#0,£#1311,¤#75
¢#0,£#237141,¥#111981,£#69659,¥#14190,£#70079,¥#3326,£#98692,¤#105
¢#0,£#159934,§#3328,ª#5256817,¤#10809792
¢#0,£#860,¤#5245
¢#0,£#252133,¤#2710
¢#0,£#9692,¤#17
¢#0,£#20641,¤#67627
¢#0,£#641,¤#4766
¢#0,£#855,¥#355,¤#9751
¢#0,£#61838,¤#4646
¢#0,£#58796,¥#5102,£#81183,¤#434856
¢#0,£#70,¤#9296
¢#0,£#72,¤#5767
¢#0,£#69678,¤#111615
¢#0,£#227,¤#17955
¢#0,£#7661,¤#1310
¢#0,£#1660,¤#9245
¢#0,£#59022,¨#1214986,¤#1644450
¢#0,£#1342,¤#4825
¢#0,£#24750,¥#59512,¤#9139
¢#0,£#964,¤#47
¢#0,£#98421,¥#683134,¤#600026
¢#0,£#73660,£#79,¤#27908
¢#0,£#3278,¥#1548442,¤#611017
¢#0,£#832,¤#179375
¢#0,£#2395,¤#10582
¢#0,£#28777,¤#151331
¢#0,£#2300,¥#631,¤#773965
¢#0,£#7437,¤#314
¢#0,£#248086,¤#65
¢#0,£#1676,§#4493,§#1661759,¤#777400
¢#0,£#5490,¥#7477,¥#752922,¤#1215318
¢#0,£#1382,¤#10624
¢#0,£#96194,¥#7,£#153194,¤#9487
¢#0,£#728,¤#2453
¢#0,£#1517,¤#4114
¢#0,£#13604,¤#4946
¢#0,£#23,¢#0,¤#521
¢#0,£#1131,¤#4250
¢#0,£#69090,¥#2371,¤#4894
¢#0,£#229,¥#21013,¤#330935
¢#0,£#6573,¥#1852,¤#100213
¢#0,£#75,¤#1260
¢#0,£#3094,¤#25
¢#0,£#20217,¤#701
¢#0,£#81150,¤#14034
¢#0,£#153,¤#4833
¢#0,£#325,¤#1730
¢#0,£#25504,¥#492614,¤#712394
¢#0,£#397,¤#129
¢#0,£#47,¤#3240
¢#0,£#9527,¥#16465,¤#151047
¢#0,£#2070,¤#19526
¢#0,£#63342,¤#3105
¢#0,£#1124,¤#3176
¢#0,£#205,¤#49
¢#0,£#362,¥#2460,¤#428771
¢#0,£#1934,¤#1076
¢#0,£#8952,¤#3267
¢#0,£#29,¥#91999,¤#105394
¢#0,£#1916,¤#1048
¢#0,£#6728,¤#2595
©#0,¢#80,£#75,¥#7621,¤#66311
¢#0,£#15497,¤#155539
¢#0,£#3469,¤#599
©#0,¢#14,£#18721,¥#8033,¤#1766
¢#0,£#3110,¤#105216
¢#0,£#10951,¤#7035
¢#0,£#28400,¤#4488
¢#0,£#75282,¤#519
¢#0,£#1553,¥#83644,¤#65782
¢#0,£#38,¤#5824
¢#0,£#9540,¤#152849
¢#0,£#9852,¥#523353,¤#170427
¢#0,£#150,¤#15499
¢#0,£#1154,¤#1022
¢#0,£#238581,¥#2164,¤#86145
¢#0,£#1021,¤#14058
¢#0,£#1017,£#19,¤#258358
¢#0,£#3528,¤#4415
¢#0,£#252757,¤#775700
¢#0,£#8089,¤#10173
¢#0,£#12183,¥#242802,¤#271613
¢#0,£#217,¤#420409
¢#0,£#711,¤#6973
¢#0,£#11795,¤#5672
¢#0,£#15108,¢#0,¥#66613,¤#1821673
¢#0,£#6362,¤#14545
¢#0,¢#270,£#30033,¤#59833
¢#0,£#3501,¤#343
¢#0,£#1939,¤#305
¢#0,£#678,£#8064,£#838,£#167280,¤#81569
¢#0,£#18365,¤#3287
¢#0,£#1905,¤#711
¢#0,£#5,¥#8445,¤#13400
¢#0,£#1939,¥#60517,£#110605,¥#4,¤#413098
¢#0,£#1375,¥#10,¤#509670
¢#0,£#1236,¤#1048
¢#0,£#3866,¤#12682
¢#0,£#1126,¤#519
¢#0,£#73,¤#5175
¢#0,£#16991,£#721,¤#170504
¢#0,£#15292,¤#4718
¢#0,£#14847,£#725,¤#88554
¢#0,£#80,¤#160
¢#0,£#1023,¤#5670
¢#0,£#108,¤#5529
¢#0,£#8819,¤#668
¢#0,£#1585,¥#2150,¤#10437
¢#0,£#12622,¤#70252
¢#0,£#3526,¤#14764
¢#0,£#9601,¤#500
¢#0,£#62390,¥#155,¤#516894
¢#0,£#42,¤#244
¢#0,£#1136,¤#58028
¢#0,£#258577,¤#165
¢#0,£#245231,¤#2220
¢#0,£#7511,¤#7753
¢#0,¢#233,£#73864,¤#909
¢#0,£#58841,¨#29748,¤#162795
¢#0,£#499,¤#10
¢#0,£#2898,¤#657
¢#0,£#4365,£#238221,¤#10
¢#0,£#65067,¤#8016
¢#0,£#7952,¤#403343
¢#0,£#1515,¤#40
¢#0,£#40,¤#60
¢#0,£#4809,¤#722
¢#0,£#568,¤#1464
¢#0,£#222,¤#74798
¢#0,£#2530,¤#5
¢#0,£#312,¥#1675,¤#163959
¢#0,£#159,¥#805,¤#1380410
¢#0,£#56765,¤#491
¢#0,£#25915,¤#943
¢#0,£#317,¥#374,¤#604783
¢#0,£#2849,¤#55
¢#0,£#3030,¥#59,£#7601,¥#10708,£#169573,¥#1545,£#431742,¥#1210,£#81119,¤#27
¢#0,£#62936,¤#92430
¢#0,£#4648,¥#3404,¤#2414838
¢#0,£#557,¤#619
¢#0,£#10022,¤#67668
¢#0,£#64271,¤#256459
¢#0,£#81,¤#6237
¢#0,£#408,¤#15318
¢#0,£#5156,¥#751,¤#3363
¢#0,£#1218,¥#451743,¤#85697
¢#0,£#5236,¤#144149
¢#0,£#7750,£#490,¥#78924,¤#603496
¢#0,£#8063,¤#432
¢#0,£#68574,¥#102797,£#855262,¥#356,«#72563,¤#703643
¢#0,£#238356,¥#10,£#6811,¥#18785,¤#844273
¢#0,£#1164,¤#430263
¢#0,£#21,¤#146
¢#0,£#52,¥#258,¤#105334
¢#0,£#29,¤#3484
¢#0,£#71120,¥#6676,¤#3316
¢#0,£#15187,¤#603637
¢#0,£#16959,¤#62679
¢#0,£#4303,¤#150797
¢#0,£#64222,¥#342,¤#4763
¢#0,£#5736,¤#16265
¢#0,£#954,¤#21107
¢#0,£#8336,¤#72595
¢#0,£#1704,¤#317
¢#0,£#2592,¤#2625
¢#0,£#5639,¤#377
¢#0,£#5704,¥#580,¤#947363
¢#0,£#246,¤#22320
¢#0,£#97152,«#94927,¤#83948
¢#0,£#5521,¤#67
¢#0,£#1307,¤#160439
¢#0,£#791,¥#98222,¤#74571
¢#0,£#278,¥#71990,£#20237,¨#66611,¤#600543
¢#0,£#10,¤#1109
¢#0,£#663,¤#3279
¢#0,£#53820,¥#19477,¨#97619,£#239156,¤#786292
¢#0,£#7,¥#16,¤#524832
¢#0,£#251,¤#74239
¢#0,£#2525,¤#70
¢#0,£#66182,¤#4528
©#0,¢#26,£#5,¥#62528,¤#22591
¢#0,£#6237,¤#96808
¢#0,£#1366,¥#6,¤#3991
¢#0,£#9113,¤#362
¢#0,£#4761,£#1115,¤#74624
¢#0,£#78799,¤#88621
¢#0,£#10044,¥#3671,¤#2260
¢#0,£#4699,¤#85377
¢#0,£#1694,¤#29
¢#0,£#6002,¤#22799
¢#0,£#2163,¤#404
¢#0,£#1403,¤#59949
¢#0,£#5463,¤#451879
¢#0,£#71573,¤#364508
¢#0,£#87113,¤#185
¢#0,£#90565,¥#102360,¤#1212769
¢#0,£#2258,£#27,£#46,¤#15997
¢#0,£#504,¤#123
¢#0,£#178,¤#1273
¢#0,¢#18,£#460,¤#1021
¢#0,£#7451,¥#121,£#87708,¥#122,£#1135,¤#7
¢#0,£#19388,¤#95562
¢#0,£#900,£#2436,¤#4570
¢#0,£#61883,¤#9192
¢#0,£#853519,¥#92717,¤#1121281
¢#0,£#97490,¤#80493
¢#0,£#39,¤#261
¢#0,£#79235,¤#457292
¢#0,£#8180,¤#8537
¢#0,£#726,¤#928
¢#0,£#26,¤#85895
¢#0,£#6826,¤#3622
¢#0,£#1070,£#3305,¥#1276751,¤#189491
¢#0,£#3925,§#6730,ª#5173460,¤#3367605
¢#0,£#53809,¤#42
¢#0,£#229379,¤#300
¢#0,£#6526,¥#166375,¤#706143
¢#0,£#30435,£#14,£#431,¨#74362,£#1946,§#3,¤#1109380
¢#0,£#8069,¥#149527,ª#12209,£#1541690,§#21,ª#1119691,«#1911623,¤#1310990
¢#0,£#38,¤#152
¢#0,£#2326,¤#710
¢#0,£#5040,¤#425863
¢#0,£#17485,¥#857,¤#685487
¢#0,£#2496,¤#171210
¢#0,£#13479,¤#100
¢#0,£#468,¤#43
¢#0,£#4546,¤#9389
¢#0,£#15667,¥#180864,£#492776,¥#285163,¤#320938
¢#0,£#347,¤#77917
¢#0,£#74295,¤#286908
¢#0,£#13275,¤#322
¢#0,¢#4609,£#81968,¨#81305,£#1226163,¤#91
¢#0,£#1451,¤#7552
¢#0,£#95,¤#7051
¢#0,£#1471,¤#10788
¢#0,£#3831,¥#417680,¤#170568
¢#0,£#1250,£#9,¤#9127
¢#0,£#65690,¤#54
¢#0,¥#235,¢#246791,£#107,¤#11
¢#0,£#15330,¤#442
¢#0,£#945,¤#90501
¢#0,£#21,¤#250
¢#0,£#1465,¤#6967
¢#0,£#19814,¤#153683
¢#0,£#11924,¤#3
¢#0,£#1542,¥#406,¤#838051
¢#0,£#4343,¥#1995,¤#943069
¢#0,£#11727,¤#7
¢#0,£#2800,¤#1795
¢#0,£#4710,¤#60289
¢#0,£#248086,¥#4509,¤#173678
¢#0,£#238456,¤#1320
¢#0,£#18221,¤#2752
¢#0,£#449,¤#86639
¢#0,£#14382,¥#259748,¤#3955559
¢#0,£#10370,¤#239
¢#0,£#555,¤#55
¢#0,£#5023,£#3617,¤#444366
¢#0,£#82762,¤#40
¢#0,£#169,¤#4957
¢#0,£#19726,¤#229200
¢#0,£#79273,¤#10695
¢#0,£#13,¤#2038
¢#0,£#83619,¤#168955
¢#0,£#10608,£#14,¤#941227
¢#0,£#4799,¥#106,¤#524787
¢#0,£#6055,¤#280
¢#0,£#68118,§#5601,¤#5188309
¢#0,£#122,¤#24
¢#0,£#9798,¤#67475
¢#0,£#14896,¤#7152
¢#0,£#548,¥#84607,¤#359145
¢#0,£#12133,¤#104
¢#0,£#11596,¤#50
¢#0,£#8657,£#785512,¤#605509
¢#0,£#17651,¥#29,¤#71497
¢#0,£#5931,¤#3521
¢#0,£#9341,£#72667,¥#7373,¤#4669
¢#0,£#3725,¤#81641
¢#0,£#61,¤#3534
¢#0,£#771,¤#2253
¢#0,£#61339,¤#7111
¢#0,£#3070,¥#289,¤#5662
¢#0,£#482,¥#809,¤#7166
¢#0,£#3388,§#12936,ª#71,¤#1043722
¢#0,£#82222,¤#39
¢#0,£#49,£#519072,¤#13543
¢#0,£#4493,¤#15131
¢#0,£#78409,¥#7288,¤#3522093
¢#0,£#19917,¥#95033,¤#58094
¢#0,£#238371,§#63,¤#1213867
¢#0,£#16796,¤#171489
¢#0,£#3275,¤#2980
¢#0,¥#155,¢#357143,£#2,¤#3
¢#0,£#2063,¥#162517,¤#72800
¢#0,£#54713,¤#5252
¢#0,£#53,¥#1015,¤#12145
¢#0,£#2020,¨#630,£#53923,¤#98476
¢#0,£#65185,¤#667
¢#0,£#2621,¤#7642
¢#0,£#18550,¤#25
¢#0,£#237236,¤#175
¢#0,©#7205,¢#147,£#2523,¤#65249
¢#0,£#332,¤#67198
¢#0,£#35,¤#44
¢#0,£#1626,¤#282
¢#0,£#90050,¤#690605
¢#0,£#85353,£#9,¤#9322
¢#0,£#330,¥#3355,¥#69254,£#10,¥#198681,¤#404944
¢#0,£#9045,£#2135,¤#3321
¢#0,£#3160,¥#64638,£#8830,¤#280078
¢#0,£#918,¤#11
¢#0,£#1036,¤#58678
¢#0,£#759,¤#85868
¢#0,£#5848,¨#2255711,£#183415,¥#5,¤#1034293
¢#0,£#64216,¤#12733
¢#0,£#13072,¤#5376
¢#0,£#433,¤#2754
¢#0,£#6789,¤#11
¢#0,£#81632,¤#9461
¢#0,£#67210,¥#25003,£#168292,¤#13
¢#0,£#2979,¤#1863
¢#0,£#94030,¤#263
¢#0,£#10279,¤#4958
¢#0,£#2506,¤#768
¢#0,£#69135,¤#13832
¢#0,£#4112,¤#1556
¢#0,£#54957,¤#9083
¢#0,£#1442,¤#903
¢#0,£#72801,¥#30,¤#1127981
¢#0,£#5474,¤#6271
¢#0,£#1408,¤#81926
¢#0,£#2298,¤#16329
¢#0,£#2696,¤#155770
¢#0,£#44,¤#5060
¢#0,£#1616,¤#1278
¢#0,£#2812,¤#3307
¢#0,£#3031,¤#12084
¢#0,£#2197,¤#6616
¢#0,£#66872,¤#11208
¢#0,£#6145,¥#415,¤#72194
¢#0,£#3371,¤#1823
¢#0,£#867,¤#3147
¢#0,£#7991,¥#403557,¤#1
¢#0,£#56984,¤#8709
¢#0,£#153755,¥#263798,¤#258899
¢#0,£#10805,¥#82934,¤#1028866
¢#0,£#5929,¥#41,£#231017,¥#3803,¤#89434
¢#0,£#74744,¤#1462
¢#0,£#8873,¤#3968
¢#0,£#346,¤#106471
¢#0,£#232699,¤#16226
¢#0,£#58087,¤#522
¢#0,£#3154,¤#43
¢#0,£#241291,¥#19231,£#587729,¤#405
¢#0,£#1641,¤#2710
¢#0,£#5506,¤#460
¢#0,£#976,¥#164,¤#62486
¢#0,£#58782,¥#117524,¤#488284
¢#0,£#7718,¤#2607
¢#0,£#2215,¤#1510
¢#0,£#24,¤#94117
¢#0,£#14000,¤#3807
¢#0,£#54117,¥#29816,¤#90832
¢#0,£#2605,¤#8972
¢#0,£#22,¤#658
¢#0,£#22344,¤#16
¢#0,£#507,¤#3070
¢#0,£#4310,¤#2607
¢#0,£#950,¤#84394
¢#0,£#648,¤#246
¢#0,£#1382,¤#194
¢#0,£#2884,¤#13
¢#0,£#5256,¤#87195
¢#0,£#3696,¤#1782
¢#0,£#6529,¤#522912
¢#0,£#84103,¥#14384,¤#89274
¢#0,£#38,¤#1835
¢#0,£#1399,¥#18498,£#79206,¤#1062
¢#0,£#640,¤#3685
¢#0,£#232768,¤#3801
¢#0,£#60,¤#1597
¢#0,£#9,¤#2431
¢#0,£#87840,¤#4535
¢#0,£#49,¤#85125
¢#0,£#57998,¥#85,£#3472,¤#959
©#0,¢#179,£#619,¤#118
¢#0,£#2497,¤#2551
¢#0,£#8641,¤#130
¢#0,£#20,¥#693,¤#18719
¢#0,£#20,¤#161
¢#0,£#56871,¥#488,¤#17479
¢#0,£#75850,¤#1526
¢#0,£#2002,¤#75
¢#0,£#236,¤#322
¢#0,£#238582,¥#5556,£#433791,¥#1677,¤#1211781
¢#0,£#23254,¥#243,¤#325060
¢#0,£#26748,¤#193
¢#0,£#818,¤#5795
¢#0,£#1543,¤#10421
¢#0,£#4943,¤#1588
¢#0,£#20239,¤#65180
¢#0,£#788,£#189,¤#8564
¢#0,£#1006,¥#534,¤#252300
¢#0,£#154425,¥#15,£#114187,¤#234070
¢#0,£#57830,¤#2818
¢#0,£#5862,¥#258595,¤#261529
¢#0,£#6915,£#7930,¤#63846
¢#0,£#77080,¤#18370
¢#0,£#84729,¥#164945,¤#512549
¢#0,£#61498,¤#9185
¢#0,£#1584,¤#9764
¢#0,£#69507,¥#810,£#16294,¥#6,£#85597,¥#36,£#2163,¥#35,£#409065,¥#2769,£#25135,¤#3
¢#0,£#13,¤#1917
¢#0,£#161164,¥#125,£#7,¥#351663,£#178949,¥#2842,£#65965,¥#7454,£#269240,¤#1190
¢#0,£#4836,¤#68740
¢#0,£#3030,¤#96954
¢#0,£#16497,¤#1418
¢#0,£#278,¤#5473
¢#0,£#551,¤#77299
¢#0,£#85,¤#13704
¢#0,¢#10838,£#1,¤#9
¢#0,£#300,¤#88118
¢#0,£#20892,¤#150
¢#0,£#56955,¤#2232
¢#0,£#18878,¤#143
¢#0,£#56516,¤#12459
¢#0,£#16991,¤#16
¢#0,£#17491,¥#508119,¤#74386
¢#0,£#14848,¤#5312
¢#0,£#12836,¤#80567
¢#0,£#4536,¤#487
¢#0,£#153034,¥#10778,¤#151079
¢#0,£#67549,¤#12011
¢#0,£#1285,¤#1371
©#0,¢#85,£#20,¤#5
¢#0,£#239,¤#64088
¢#0,£#3224,¥#229889,¤#2165106
¢#0,£#395,¤#57850
¢#0,£#20497,¤#70361
¢#0,£#3444,¤#189054
¢#0,£#95145,¥#200,¥#67534,¤#116691
¢#0,£#4096,¥#539,¤#7651
¢#0,£#40,¥#9647,¤#352769
¢#0,£#24,¤#712
¢#0,£#34,¤#1498
¢#0,£#112,¤#1201
¢#0,£#59627,¤#802
¢#0,£#3024,¥#76848,§#11290,¤#80602
¢#0,£#105983,¥#321564,¤#519404
¢#0,¢#6,£#321657,¥#181976,¤#3032756
¢#0,£#62521,¤#723
¢#0,£#230516,¤#4831
¢#0,£#55332,¤#118
¢#0,£#4807,¥#62224,¤#16080
¢#0,£#232346,¤#1155
¢#0,£#73,¤#2487
¢#0,£#3645,¤#90
¢#0,£#79434,¥#368864,¤#91936
¢#0,£#2171,¤#19
¢#0,£#226383,¥#599,¤#801177
¢#0,£#2023,¤#5701
¢#0,£#65,¤#6336
¢#0,£#2982,¤#4876
¢#0,£#605,¤#1265
¢#0,£#5586,¨#426146,¤#263070
¢#0,£#21181,¤#2165
¢#0,£#75178,¤#82532
¢#0,£#9156,¤#76980
¢#0,£#62782,¤#53
¢#0,£#2534,¤#115
¢#0,£#6167,¤#99
¢#0,£#93320,¥#5390,¤#419362
¢#0,£#15837,¤#1
¢#0,£#288231,£#77371,¤#179702
¢#0,£#79440,¤#432744
¢#0,£#3304,¤#157
¢#0,£#1595,¤#1590
¢#0,£#3286,¤#328403
¢#0,£#13450,¥#14753,¤#243137
¢#0,£#80,¥#20,¢#70,£#45,¥#2745,¤#66946
¢#0,£#764,£#453740,¤#84917
¢#0,£#27240,¤#59220
¢#0,£#1137,£#260,¤#74403
¢#0,£#17771,¤#1635
¢#0,£#21609,¤#407169
¢#0,£#66890,¤#79
¢#0,£#35,£#10,¤#4735
¢#0,£#1821,¥#3203,¤#254579
¢#0,£#58447,¤#27760
¢#0,£#575,£#290,¥#24146,£#161089,£#2009,¤#523577
¢#0,£#3773,¥#188050,¤#79442
¢#0,£#61773,¥#21092,£#69594,¥#8510,£#6955,¤#365
¢#0,£#1405,¥#431,¤#87122
¢#0,£#63284,¥#18246,¤#87498
¢#0,£#7109,¤#94431
¢#0,£#647,¤#1373
¢#0,£#1755,¤#1605
