¢#0,£#438,¤#1310
¢#0,£#12182,¥#404364,§#2920,ª#19,¤#4748789
¢#0,£#15920,¤#236734
¢#0,£#3979,¥#1792,£#2960,¤#11337
¢#0,£#3609,¤#193762
¢#0,£#196,¤#5976
¢#0,£#76566,¥#10378,¤#593041
¢#0,£#16692,¥#438,¤#1037524
¢#0,£#480,¤#64
¢#0,£#4041,¤#84134
¢#0,£#306,¤#6634
¢#0,£#258772,¤#13339
¢#0,£#4759,¤#6
¢#0,£#6248,¤#2823
¢#0,£#73420,¤#18988
¢#0,£#143839,¥#450514,¤#1211315
¢#0,£#3961,¥#12082,¤#84920
¢#0,£#1806,¤#340310
¢#0,£#916,¤#820
¢#0,£#75664,¥#532,¤#941879
¢#0,£#85084,¥#10297,¤#768327
¢#0,£#12047,¤#5408
¢#0,£#1115,¤#3605
¢#0,£#237732,¥#21851,£#5,¥#846354,£#5,¥#106751,£#1713877,¥#17,£#596590,¥#19,£#692775,¤#9209
¢#0,£#940,¤#805
¢#0,£#5955,¥#80902,¤#5774
¢#0,£#27602,ª#171409,£#11209533,¤#22
¢#0,£#1164,¤#2523
¢#0,£#880,¤#532
¢#0,£#16180,¤#1716
¢#0,£#88879,¤#5570
¢#0,£#2805,¤#1668
¢#0,£#1080,¤#87252
¢#0,£#515,¥#3023894,¤#13683
¢#0,£#72678,¤#90
¢#0,£#30,¥#5691,¤#60893
¢#0,£#16663,¤#75642
£#0,¤#782962
¢#0,£#332,¥#19579,¤#88187
¢#0,£#76539,¥#30,£#194786,¤#14
¢#0,£#344192,¤#67800
¢#0,£#7960,¥#1680,¤#620807
¢#0,£#16908,¤#6635
¢#0,£#22,¥#523681,¤#87170
¢#0,£#11082,¥#283,£#6056,¤#3147
¢#0,£#5304,¤#1434
¢#0,£#815,¤#7005
¢#0,£#280,¥#1246,¤#17687
¢#0,£#10997,¤#80578
¢#0,£#140,¥#29344,¤#318129
¢#0,£#1497,¤#703
¢#0,£#11521,¤#58743
¢#0,£#76088,¤#6601
¢#0,£#11679,¤#2681
¢#0,¢#95,£#86790,£#234215,¤#258118
¢#0,£#263,¤#84368
¢#0,£#2945,¤#30
¢#0,£#175,¤#68
¢#0,£#8717,¤#25
¢#0,£#4654,¥#3056,¥#61578,¤#2379
¢#0,£#377,¥#275,¤#87843
¢#0,£#24653,¤#2311
¢#0,£#9448,¤#83391
¢#0,£#1148,¥#105,¤#28285
¢#0,£#83619,¤#14411
¢#0,£#59878,¤#10886
¢#0,£#88642,¤#3580
¢#0,£#689,¨#647,£#0,¤#19090
¢#0,£#1396,¤#107478
¢#0,£#38,¤#17585
¢#0,¢#21,£#56164,£#4526,¥#1018,¤#2745
¢#0,£#1005,¤#62566
¢#0,£#30,¤#5476
¢#0,£#561,¤#2683
¢#0,£#66836,¤#62
¢#0,£#88586,¥#412249,¤#879416
¢#0,£#76414,¥#105,¤#71639
¢#0,£#5734,¤#1372
¢#0,£#270853,¥#188655,¥#66599,¤#21876
¢#0,£#5709,¤#64379
¢#0,£#8513,¤#77124
¢#0,£#215,¥#6925,¤#354302
¢#0,£#5483,¤#1690
¢#0,£#1311,¤#69538
¢#0,£#4038,¤#209
¢#0,£#65402,¥#16444,¤#522004
¢#0,£#1879,¤#5554
¢#0,£#2500,¤#1349
¢#0,£#4839,¤#152
¢#0,£#1289,¤#111
¢#0,£#4573,¤#1000
¢#0,£#33,¤#230953
¢#0,£#94593,¤#13908
¢#0,£#77018,£#776871,¥#615,¥#349572,£#70474,¤#14976
¢#0,£#1416,¤#65100
¢#0,£#24,¤#531
¢#0,£#235,¤#9641
¢#0,£#47,¥#14362,£#65815,¤#69
¢#0,£#70874,¤#2523
¢#0,£#16794,¥#552,¤#262011
¢#0,£#521,¥#17272,¤#250878
¢#0,£#4260,¥#41,¤#55896
¢#0,£#7,¤#169903
¢#0,£#1888,¤#83959
¢#0,£#6736,¥#185,¤#71918
¢#0,¤#21649
¢#0,£#8329,¤#11409
¢#0,£#9952,¤#3501
¢#0,£#82584,¥#29,¤#71212
¢#0,£#69986,¤#18798
¢#0,£#262132,¤#15836
¢#0,£#12012,¤#89150
¢#0,£#101371,¥#526784,¥#1116358,£#1445,£#2145715,¥#11770,¤#1215724
¢#0,£#2856,¤#7546
¢#0,£#41,¥#12872,¤#149946
¢#0,£#5166,¤#3845
¢#0,£#10619,¥#258,¤#692066
¢#0,£#448,¤#282
¢#0,£#1435,¤#1124
¢#0,£#1268,£#167,¤#484
¢#0,£#45,¤#79715
¢#0,£#317895,¤#5612
¢#0,£#78101,¨#258192,¤#352933
¢#0,£#15748,£#324217,¥#16644,£#158870,¤#0
¢#0,£#16496,¨#340398,£#1,¨#5942788,¤#993
¢#0,£#2141,¤#16629
¢#0,£#21653,¤#57494
¢#0,£#9266,¤#3531
¢#0,£#22620,¥#412532,¤#603529
¢#0,£#1490,§#20,£#6107806,¤#40
¢#0,£#10447,¤#70
¢#0,£#289,¤#15391
¢#0,£#938,¤#66150
¢#0,£#68875,¤#6726
¢#0,£#3789,¤#307
¢#0,£#279,¥#5786,¤#190217
¢#0,£#144046,¤#45
¢#0,£#77,¤#3524
¢#0,£#86504,¥#102321,¤#262519
¢#0,£#2175,¤#6421
¢#0,£#405,¤#705
¢#0,£#2450,¥#356,¤#1708
¢#0,£#57989,¤#4246
¢#0,£#9986,¥#12146,¥#336221,¤#674836
¢#0,¤#782897
¢#0,£#16376,¥#1815,¤#240056
¢#0,£#59620,¥#20100,¤#96831
¢#0,£#460,¤#3195
¢#0,£#54813,¤#3780
¢#0,£#11965,¤#1055
¢#0,£#205,¥#2943,£#588418,¥#14,£#2776,¥#3,¥#273833,¤#3121
¢#0,£#3878,¥#74,¤#342599
¢#0,£#8368,¤#3734
¢#0,£#22,¤#1569
¢#0,£#1361,¤#10169
¢#0,£#77830,¥#2152,£#247130,§#9217,«#354847,£#2078251,¤#239
¢#0,£#87741,¤#43
¢#0,¦#3632,¢#341881,£#23515,¤#5433
¢#0,£#890,¤#2729
¢#0,£#73632,¤#1225
¢#0,£#57593,¤#720
¢#0,£#3806,¤#96087
¢#0,£#2573,¥#195103,£#86121,¤#58259
¢#0,£#1675,¤#2536
¢#0,£#21,¤#2829
¢#0,£#83129,¥#272079,¤#262130
¢#0,£#430,¤#1542
¢#0,£#1615,¤#9386
¢#0,£#283,¤#1730
¢#0,£#3285,¤#2807
¢#0,£#21814,§#437751,£#7,§#60583,¤#27
¢#0,£#1708,¤#168
¢#0,£#53668,¤#21636
¢#0,£#994,¤#7508
¢#0,£#332541,¤#86034
¢#0,£#403,¤#1673
¢#0,£#5470,¤#65943
¢#0,£#236302,¤#285120
¢#0,£#1945,¤#45
¢#0,¤#4585
¢#0,£#7637,¤#2082
¢#0,£#3367,¥#3446,¤#164837
¢#0,£#75138,¤#353876
¢#0,£#69696,¥#137,¤#99000
¢#0,£#1620,¤#10042
¢#0,£#4535,£#367703,¥#685,¤#60638
¢#0,£#10,£#140,¤#16986
¢#0,£#510,¤#100656
¢#0,£#88186,¤#261275
¢#0,£#102,¤#90
¢#0,£#282,¤#433
¢#0,£#1327,¤#1018
¢#0,£#89865,¥#25,¤#676850
¢#0,£#40,¤#130
¢#0,£#1246,¤#790
¢#0,£#58912,¤#6215
¢#0,£#9671,¥#495,£#587705,¥#120,¤#1399794
¢#0,£#2829,¤#2438
¢#0,£#78591,¤#344008
¢#0,£#56486,¤#12238
¢#0,£#1126,¥#186,¤#228967
¢#0,£#4177,¤#12879
¢#0,£#2694,¤#65451
¢#0,£#254972,¤#5545
¢#0,£#3853,¤#23
¢#0,£#225,¤#174
¢#0,£#4860,¤#484
¢#0,£#7541,¤#2805
¢#0,£#10120,¥#97,¤#57377
¢#0,£#1928,¤#21
¢#0,£#2275,¥#1691,¤#11
¢#0,£#18167,¤#13
¢#0,£#85,¥#205,¤#367718
¢#0,£#8311,¥#152547,ª#2333284,«#5464244,£#1799461,¤#221
¢#0,£#63,¤#514980
¢#0,£#126,¤#1366
¢#0,£#434,¤#21589
¢#0,£#1085,£#1108896,¨#55,¤#4147513
¢#0,£#4588,¤#16049
¢#0,£#16,¤#1787
¢#0,£#86,¤#3290
¢#0,£#1725,¥#322161,¤#509241
¢#0,£#6429,¤#4920
¢#0,£#196,¤#2109
¢#0,£#15,¤#160
¢#0,£#74530,¤#27166
¢#0,£#3445,¤#176793
¢#0,£#78467,¤#5534
¢#0,£#2460,¤#20255
¢#0,£#5291,¤#13
¢#0,£#92,¥#254430,¤#115148
¢#0,£#242795,¥#1110,¤#168006
¢#0,£#18655,¥#10664,¤#143524
¢#0,£#11507,¤#65525
¢#0,£#124,¤#10419
¢#0,£#17498,¤#6650
¢#0,£#1691,¤#644
¢#0,£#75300,¥#10626,¤#15145
¢#0,£#74800,¤#2240
¢#0,£#1204,¤#58
¢#0,£#11,¤#481
¢#0,£#1132,¤#332472
¢#0,£#18264,¤#148632
¢#0,£#82831,¤#7954
¢#0,£#245,¤#4905
¢#0,£#254,¥#7484,¤#80881
¢#0,£#1715,¤#55
¢#0,£#10402,¤#1199
¢#0,¢#910,£#21209,¤#1618293
¢#0,£#4182,¤#881
¢#0,£#30,¤#53487
¢#0,£#698,¤#2113
¢#0,£#9742,¤#214
¢#0,£#20278,¤#564
¢#0,£#241723,¤#109443
¢#0,£#700,¥#153761,¤#14635
¢#0,£#5565,¤#232
¢#0,£#234877,¤#25645
¢#0,£#76,¤#3018
¢#0,£#65613,¥#12087,¤#4928
¢#0,£#345,¤#89624
¢#0,£#510,¥#1570,£#231800,¥#10,¤#2780
¢#0,£#6333,¤#250997
¢#0,£#15066,¥#857,£#239435,¥#14,£#6842,¤#61
¢#0,£#402,¥#9000,¤#8528
¢#0,£#56712,¤#519940
¢#0,£#42,£#93544,¤#5891
¢#0,£#4616,§#170,ª#8115455,¤#170401
¢#0,£#3487,¤#2632
¢#0,£#230,¤#5444
¢#0,£#3724,¥#69564,¤#1208502
¢#0,£#39,¥#1130,£#57182,¤#925
¢#0,£#4156,¤#3588
¢#0,£#1246,¥#2553,£#237231,¥#13,¤#84754
¢#0,£#74132,£#352435,£#918,£#167276,¤#81450
¢#0,£#2428,¤#4973
¢#0,£#566,¤#110
¢#0,£#6201,¤#20
¢#0,¢#46,£#1290,¤#63334
¢#0,£#14503,¤#1334
¢#0,£#2329,¥#1125836,¤#277800
¢#0,£#4724,¥#16,£#145963,¤#7865
¢#0,£#1260,¤#409574
¢#0,£#4604,¤#76711
¢#0,£#9320,¤#95159
¢#0,£#18748,¤#3968
¢#0,£#3952,¤#11792
¢#0,£#83145,¤#14
¢#0,£#56114,¤#374087
¢#0,£#446,¤#982
¢#0,£#1140,¤#2910
¢#0,£#237,¤#7602
¢#0,£#251,¤#2789
¢#0,£#1496,¤#1328
¢#0,£#4593,¥#167144,¤#93454
¢#0,£#4701,¤#3539
¢#0,£#654,¥#152568,£#10960,¤#240
¢#0,£#165,¥#455515,¤#151525
¢#0,£#9019,¤#164695
¢#0,£#2634,¤#666
¢#0,£#1743,¤#278604
¢#0,£#1108,¤#9578
¢#0,£#47,¤#529380
¢#0,£#1894,¤#488172
¢#0,£#62544,¤#13642
¢#0,£#4038,¤#6591
¢#0,£#6537,¤#66935
¢#0,¦#1295,£#9939,¥#166,¥#3746,£#68,¥#586583,¤#101291
¢#0,£#413,¤#694226
¢#0,£#2849,¤#386
¢#0,£#348937,¤#69388
¢#0,£#10498,¤#8249
¢#0,£#53593,¨#8906,¤#1229508
¢#0,¢#38,£#74023,¤#13321
¢#0,£#74214,¤#895267
¢#0,£#2865,¤#161
¢#0,£#234824,¤#3339
¢#0,£#21078,£#9,¤#249521
¢#0,£#57282,¤#172429
¢#0,¢#31,£#14401,¤#143341
¥#0,¤#782907
¢#0,£#206,¤#1280
¢#0,£#6687,¤#292
¢#0,£#2211,¥#64812,¤#274655
¢#0,£#17244,¤#78387
¢#0,£#7388,¤#82660
¢#0,£#227994,¤#2223
¢#0,£#148,¤#2975
¢#0,£#15,¤#70319
¢#0,£#353,¤#286
¢#0,£#135,¤#49
¢#0,£#63605,¤#89989
¢#0,£#7937,¤#162
¢#0,£#65284,¥#4368,¤#528538
¢#0,£#20,¥#105,¤#2720
¢#0,£#60614,§#1652,ª#7171789,«#2351356,¤#2598763
¢#0,£#7724,¤#65
¢#0,£#63624,¤#88215
¢#0,£#3525,¥#419,¤#82728
¢#0,£#5358,¤#9557
¢#0,£#5899,¥#430035,¤#512299
¢#0,£#339,¤#277
¢#0,£#67055,¤#225
©#0,¢#18,£#12057,¤#1992
¢#0,£#738,¥#1307,¤#79843
¢#0,£#385,¥#183944,¤#85476
¢#0,£#10818,¤#11169
¢#0,£#704,¤#16796
¢#0,£#74234,£#90,¤#79872
¢#0,£#30,£#20,¥#125,¤#8451
¢#0,£#5495,£#54668,¤#650
¢#0,¢#25,£#236,¤#84754
¢#0,£#3242,¥#20606,¤#1116788
£#0,¤#120
¢#0,£#2657,¥#6404,¤#75650
¢#0,£#12,¤#1427
¢#0,£#10399,¥#6843,£#58194,¤#8535
¢#0,£#9525,¤#154603
¢#0,£#1832,¤#4038
¢#0,£#18,¤#5440
¢#0,£#19363,¤#61040
¢#0,£#12650,¤#5767
¢#0,£#600,¤#13348
¢#0,£#7298,¤#8500
¢#0,£#5539,¤#80197
¢#0,£#5485,¤#13513
¢#0,£#689,¤#2388
¢#0,£#5731,¥#81435,£#0,¤#238068
¢#0,£#6891,§#176962,¤#10864619
¢#0,£#7401,¤#11295
¢#0,£#1965,¤#87597
¢#0,£#2400,¥#557,¥#331919,£#21,¤#14273
¢#0,£#12525,¥#325560,¤#184974
¢#0,£#55,¥#59278,£#275518,¤#2386
¢#0,£#86640,¤#16535
¢#0,£#91740,¤#285
¢#0,£#1199,¤#462
¢#0,£#25,¤#168
¢#0,£#8363,¤#4139
¢#0,£#25294,¤#86537
¢#0,£#4477,¤#50
¢#0,£#21102,¤#3948
¢#0,£#1175,¤#79402
¢#0,£#11361,¤#6242
¢#0,£#154180,¥#185,¤#355203
¢#0,£#835,¥#9703,¤#334600
¢#0,£#5922,¤#7424
¢#0,£#823,¥#3959,¤#63509
¢#0,£#70841,¨#104233,¤#70778
¢#0,£#1002,¤#177
¢#0,£#7269,¥#9344,¤#166148
¢#0,£#8376,¤#711
¢#0,£#30,¤#6016
¢#0,£#6461,¤#5257
¢#0,£#16556,¤#3670
¢#0,£#4470,¤#8861
¢#0,£#2507,¥#74659,¤#331756
¢#0,£#839,¥#173,¤#27955
¢#0,£#9486,¤#60298
¢#0,£#411,¥#2235,¤#88237
¢#0,£#56806,¤#11565
¢#0,£#13762,¤#1753
¢#0,£#319,¤#64865
¢#0,£#102363,¤#72113
¢#0,£#19,¤#22048
¢#0,£#15881,¤#3356
¢#0,£#2559,¤#590530
¢#0,£#3683,¤#2193
¢#0,£#44,¤#18828
¢#0,£#13792,¤#3008
¢#0,£#505,¤#110175
¢#0,£#62949,¤#27708
¢#0,£#424,¥#22032,£#60522,¤#833
¢#0,£#41,¤#5890
¢#0,¥#30,¢#367690,£#2,¤#13
¢#0,£#77403,¤#704
¢#0,£#787,¤#1061
¢#0,£#25,¤#6292
¢#0,£#20517,¤#2237
¢#0,¢#45,¢#27,£#75535,¤#276
¢#0,¢#4426,£#10735,¤#4906
¢#0,£#8134,¤#97285
¢#0,£#93,¤#2564
¢#0,£#3088,¤#103444
¢#0,£#694,¤#10816
¢#0,£#59044,¤#23702
¢#0,£#428,¥#6839,£#154845,¤#8337
¢#0,£#1039,¥#7648,£#78304,¥#2241,¤#609555
¢#0,£#10084,¤#1360
¢#0,£#8881,¤#11198
¢#0,£#39,¥#18158,¤#1561516
¢#0,£#65874,¤#626
¢#0,£#81133,¤#79278
¢#0,£#18486,¤#796
¢#0,¢#84,£#21,¤#58491
¢#0,£#15326,¥#462,¤#65136
¢#0,£#3876,¤#2890
¢#0,£#224,¤#7428
¢#0,£#81263,¥#1091,£#356258,¤#72800
¢#0,£#4837,¤#2008
¢#0,£#17,¤#6
¢#0,£#21,¤#97
¢#0,£#89781,¥#235,¤#5588
¢#0,£#4165,¤#258073
¢#0,£#9175,¤#2230
¢#0,£#2087,¤#9904
¢#0,£#89328,£#16,¤#265512
¢#0,£#12,¥#3792,£#62460,¥#1434,¤#19344
¢#0,£#2694,¤#85700
¢#0,£#189,¤#1035
¢#0,£#10040,¤#715
¢#0,£#725,¤#356915
¢#0,£#765,£#985,¤#80274
¢#0,£#20591,¥#1045,£#607191,¥#8,£#2850713,¥#262,£#61583,¥#114,¤#112262
¢#0,£#428,¥#267,£#453,¤#759
¢#0,£#87145,¥#874339,¤#1018706
¢#0,£#10044,¤#168
¢#0,£#2066,¤#3389
¢#0,£#123,¤#342317
¢#0,£#6963,¥#2683,¥#227433,¥#1015,¤#26721
¢#0,£#71483,¤#340906
¢#0,£#4002,¤#2874
¢#0,£#424,¥#687164,¤#1887615
¢#0,£#17427,¥#12040,¤#168029
¢#0,£#2774,¤#2734
¢#0,£#90169,¤#101855
¢#0,£#3569,¤#1761
¢#0,£#6827,¥#21703,£#1370277,¤#86948
¢#0,£#61122,¨#9109,¤#91266
¢#0,£#18033,¤#2309
¢#0,£#23792,¤#58602
¢#0,£#4796,¤#67218
¢#0,£#1668,£#231,¤#3651
¢#0,£#40,¤#151393
¢#0,£#394,¤#1424
¢#0,£#1571,¤#3230
¢#0,£#66748,¤#443
¢#0,£#45,¤#1965
¢#0,£#12560,¤#1287453
¢#0,£#139,¤#6310
¢#0,¢#1406,£#25762,¤#76759
©#0,¢#333,£#12546,¤#82087
¢#0,£#17112,¤#152
¢#0,£#3730,¤#419
¢#0,£#5219,¤#401
¢#0,£#46,¤#426
¢#0,£#7061,¤#4598
¢#0,£#8691,¥#140,£#491991,¥#10,£#10926,¤#251406
¢#0,£#96,¤#2779
¢#0,£#10685,¤#46
¢#0,£#13094,¤#5988
¢#0,£#94000,¤#332342
¢#0,£#698,¤#22
¢#0,£#24,¤#13277
¢#0,£#633,¥#76,¤#177162
¢#0,£#16826,¤#239666
¢#0,£#9352,¤#637
¢#0,£#3432,¥#13,¤#402725
¢#0,£#12372,¤#90024
¢#0,£#375,¤#6875
¢#0,£#1670,¤#521
¢#0,£#555,¤#62778
¢#0,£#3140,¤#6911
¢#0,£#9246,¥#10746,£#82096,¥#16,£#69019,¤#907
¢#0,£#14210,¤#75628
¢#0,£#80,¤#261926
¢#0,£#9240,¤#75371
¢#0,£#954,¤#796
¢#0,£#119,¤#262767
¢#0,£#91754,¤#48
¢#0,£#2563,£#4518,£#243554,£#507,¥#181126,¤#10116
¢#0,£#339035,£#587346,¨#1012,¤#971577
¢#0,£#839,¤#9231
¢#0,£#81201,¤#25155
¢#0,£#345,¤#455
¢#0,£#34,¤#7354
¢#0,£#4076,£#407299,¤#2998
¢#0,£#77529,¥#1747,£#77741,¥#3,¤#1551831
¢#0,£#6616,¤#319
¢#0,£#9306,¤#920474
¢#0,£#642,¥#1845,¤#67595
¢#0,£#538,¤#5669
¢#0,£#14131,¤#4546
¢#0,£#15,¤#842
¢#0,£#2850,¤#246
¢#0,£#108317,¤#10
¢#0,£#17355,¤#7016
¢#0,£#4961,¤#159
¢#0,£#18690,¥#66027,¤#23273
¢#0,£#204051,¥#64174,¤#12226
¢#0,¢#12,£#1200,¤#93476
¢#0,£#15894,¤#406
¢#0,£#37,¥#385,£#6430,¤#137
¢#0,£#248272,¨#199166,¤#3716716
¢#0,£#2023,¥#80151,¤#515015
¢#0,£#25,¤#69
¢#0,£#209,¤#106
¢#0,£#43,¤#75041
¢#0,£#86658,£#13,¤#265320
¢#0,£#14226,¤#28
¢#0,£#660,¤#40
¢#0,¢#71,£#853,¤#3463
¢#0,¢#6,£#1095,¥#775,¤#54560
¢#0,£#61619,¤#20951
¢#0,£#1960,¤#3981
¢#0,£#93588,¥#522,¤#239390
¢#0,£#605,¤#845
¢#0,£#424,¥#1003,¤#10223
¢#0,£#24,¤#176620
¢#0,£#8,¤#1212
¢#0,£#2411,¤#1782
¢#0,£#245,¤#95478
¢#0,£#447,¤#273570
¢#0,£#82962,¤#25127
¢#0,£#64493,¤#15845
¢#0,£#69444,¥#3861,¤#14668
¢#0,£#18945,¥#75297,£#87712,¥#10568,£#238140,¤#775
¢#0,£#20,¤#115
¢#0,£#467,¤#1343
¢#0,£#81265,¤#1
¢#0,£#146092,¥#439597,¤#175593
¢#0,£#3093,¤#25467
¢#0,£#10134,£#4292,¤#1980
¢#0,£#15137,¤#4476
¢#0,£#1305,¤#30
¢#0,£#5158,£#109,¥#345599,¤#96449
¢#0,£#2867,¤#105
¢#0,£#3854,¥#508647,¤#97077
¢#0,£#584,¤#2
¢#0,£#1079,¤#777
¢#0,£#530,¤#22233
¢#0,£#4706,¤#84
¢#0,£#945,¥#113,¤#7402
¢#0,£#6639,¥#1432,¤#325727
¢#0,£#18,¥#72,¤#1214472
¢#0,£#57513,¤#851
¢#0,£#2280,¤#147
¢#0,£#5671,¤#1375
¢#0,£#74049,¥#4111,£#350805,¤#456
¢#0,£#5596,¥#2417,£#8497,¤#108
¢#0,£#159,¤#169
¢#0,£#2780,¨#233536,¤#971708
¢#0,£#3061,¥#1646,¤#4056
¢#0,£#1032,¥#296,¤#88893
¢#0,£#6967,¤#251263
¢#0,£#1531,¤#79928
¢#0,¦#2145,£#4751,¤#2065
¢#0,£#3122,¤#6089
¢#0,£#1331,¤#5529
¢#0,£#741,¤#8026
¢#0,£#1505,¤#4636
¢#0,£#944,¥#60549,¤#16095
¢#0,¤#13901
¢#0,£#15,¤#3784
¢#0,£#7581,¤#65812
¢#0,£#72420,¤#111
¢#0,£#1313,¤#18563
¢#0,£#457,¨#60142,¤#1406765
¢#0,£#60194,¥#17,¤#9639
¢#0,£#84689,¥#440,£#805,¥#267837,¤#1255
¢#0,£#23,¤#79947
¢#0,£#7153,¤#86372
¢#0,£#2024,¤#3068
¢#0,£#4515,¤#5980
¢#0,£#1387,¤#59621
¢#0,£#2796,¤#6443
¢#0,£#68,¥#45,£#68836,¤#6963
¢#0,£#1292,¤#5335
¢#0,£#79696,¥#444104,£#60921,¤#109871
¢#0,£#1304,¤#3706
¢#0,£#65278,¥#105679,¤#1533557
¢#0,£#2171,¤#347031
£#0,¤#782962
¢#0,£#64999,¤#33
¢#0,£#68,¥#2824,£#6517,¤#199
¢#0,£#14331,¤#3088
¢#0,£#567,¥#4573,¤#577949
¢#0,£#11436,¤#355
¢#0,£#1114,¥#224,£#6,§#330478,¤#702304
¢#0,£#267,¤#4658
¢#0,£#11991,¥#336721,¤#168905
¢#0,£#2370,¥#67236,¤#280416
¢#0,£#185,¤#22229
¢#0,£#500,¤#4641
¢#0,£#1616,¤#1042
¢#0,£#6619,¤#7989
¢#0,£#402,¤#91118
¢#0,£#12,¤#2529
¢#0,£#7229,¤#56
¢#0,£#4960,£#258253,¤#18293
¢#0,£#8897,¤#256588
¢#0,£#1204,¤#57418
¢#0,£#15992,¥#129,£#64165,¥#11,¤#715839
¢#0,£#4417,¥#4017,¤#415156
¢#0,£#7866,¤#3335
¢#0,£#1510,¤#3676
¢#0,£#24405,¤#253068
¢#0,£#1204,¤#9903
¢#0,£#1021,¤#69
¢#0,£#56,¤#7014
¢#0,¢#30,£#60272,¤#95698
¢#0,£#2980,¤#185
¢#0,£#11067,¥#256971,¤#76907
¢#0,£#11368,¤#2442
¢#0,£#20910,¤#2081
¢#0,£#6046,¤#67221
¢#0,£#24,¤#3693
¢#0,£#17697,¥#2631,¤#432446
¢#0,£#13370,¤#1786
¢#0,£#16241,¤#4780
¢#0,£#6240,¤#4091
¢#0,£#2028,¤#2891
¢#0,£#110,¥#84783,¤#1204582
